Birds of a Feather,Jacqueline Winspear,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=BBE3B257-2CEA-4B8E-A370-B4F325D3A24A,format425
To Die For,Linda Howard,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=75271275-8772-4D3E-B14E-2F32327B1C3E,format420
Into the Night,Suzanne Brockmann,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=FBB8E945-726C-490B-BE88-87ABA57DDF72,format420
The Outcasts,John Flanagan,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=85662D4F-FF98-4D6E-B5D8-1A9EA6362E8F,format420
Forever Mine,Delilah Marvelle,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=070C253F-06E8-40AB-8FAB-46D906AC0620,format420
Pirate King,Laurie R. King,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=D6105A3B-BECF-4320-AB0D-96A7C2A7EAB2,format420
Knit the Season,Kate Jacobs,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=22233D54-8495-4DF2-A9A6-444D00E48BFF,format425
Of Mice and Men,John Steinbeck,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=635D25A8-55C5-4A51-8C89-1A9FCF27958E,format610
The Viper's Nest,Peter Lerangis,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=40EF8EB4-5E2A-4BB5-8C63-9ED6641EB613,format425
The Summer Hideaway,SUSAN WIGGS,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=69A2BF57-C80B-4FDF-BABE-C64AE7E8F6A9,format420
Heart and Soul,Maeve Binchy,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=2073CA79-481D-49D1-AEAC-B87CD41A4290,format420
Blind Alley,Iris Johansen,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=4D1603F9-86AF-44B0-8B0C-481385061781,format420
The Firebrand,SUSAN WIGGS,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=F84414CE-ACE4-4514-B4C5-E5F3A1923447,format420
A Catskill Eagle,Robert B. Parker,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=85F24717-D727-4187-B2F5-3F928B6C0214,format420
The Postmistress,Sarah Blake,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=913EA171-008F-4DC6-B609-4F858B64B7B0,format425
Capital Crimes,Jonathan Kellerman,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=39A34A5E-C337-44EB-A0C4-56D7C471A757,format420
All-Audio Spanish Step 1,Living Language,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=CE49BC00-8209-4C2B-B4BD-BDC255A1C43E,format425
The Best Mistake Ever! and Other Stories,Richard Scarry,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=90A196E1-A67A-4A9B-9879-4E21337B2D38,format420
Princess Academy,Shannon Hale,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=ACF29D40-571E-457A-A7C8-F6039AC0C0A4,format420
The House at Sea's End,Elly Griffiths,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=0DF176E8-E8DB-4240-BF49-01F8909BD0D9,format420
Birds of a Feather,Jacqueline Winspear,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=BBE3B257-2CEA-4B8E-A370-B4F325D3A24A,format425
To Die For,Linda Howard,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=75271275-8772-4D3E-B14E-2F32327B1C3E,format420
Into the Night,Suzanne Brockmann,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=FBB8E945-726C-490B-BE88-87ABA57DDF72,format420
The Outcasts,John Flanagan,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=85662D4F-FF98-4D6E-B5D8-1A9EA6362E8F,format420
Pirate King,Laurie R. King,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=D6105A3B-BECF-4320-AB0D-96A7C2A7EAB2,format420
Knit the Season,Kate Jacobs,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=22233D54-8495-4DF2-A9A6-444D00E48BFF,format425
Body Surfing,Anita Shreve,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=D639148C-63DC-49F9-9733-E1F6E325EBFA,format420
On the Road,Jack Kerouac,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=CB1A7187-76A3-440C-930E-71EB042393B3,format425
The Art of Hearing Heartbeats,Jan-Philipp Sendker,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=936D088E-81CF-43ED-8A0B-268B8481CDAB,format425
The Ocean Between Us,SUSAN WIGGS,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=00D13981-7219-4863-8831-40AE043F22E0,format420
Aleph,Paulo Coelho,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=B429794B-5655-4A26-BEDD-E121B33F20A7,format420
The List,Jack Kilborn,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=D2E474B6-FB19-4E8A-814F-D2321342C0C3,format420
Rabid,Bill Wasik,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=39249A5C-0B81-4746-B009-4352807EB665,format425
The Doomsday Book,Connie Willis,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=BDA9BC25-7E5E-4730-86BA-31F4230D5266,format420
The Tail of Emily Windsnap,Liz Kessler,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=84A0953B-02A2-45DC-9FB2-065F7324DF44,format420
Six Earlier Days,David Levithan,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=D0A31F7A-5E58-4711-9283-D017AC0F945B,format420
WAR,Sebastian Junger,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=3A1B8A96-9F53-495B-947B-840847ECCB69,format420
Forever Mine,Delilah Marvelle,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=070C253F-06E8-40AB-8FAB-46D906AC0620,format420
8,Dustin Lance Black,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=C3D41965-072C-4D46-8E48-821CC3EF9AA9,format425
Not the End of the World,Kate Atkinson,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=C6938266-D77A-4D2C-B031-16DACFBFFA36,format420
All-Audio French Step 1,Living Language,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=E2E5AB56-6469-4A6C-8146-38B85E4589B4,format425
Reckless,Amanda Quick,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=9635BD1E-D39B-4587-B3C0-55B4FBFF0A6D,format420
Highland Destiny,Hannah Howell,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=5419300F-9E46-47E7-AB8F-A90F7D9944D7,format420
Absolute Monarchs,John Julius Norwich,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=0A80DD94-7E86-49C0-85CA-773CFB0316DB,format420
Mission Unstoppable,Dan Gutman,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=BA323592-5BA7-4E80-9D31-7B72755CD522,format420
Good to Great,Jim Collins,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=33FC081B-E9BD-4504-A89C-205E498FA695,format425
Sea Glass,Anita Shreve,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=97B068FA-9204-4501-B311-12A5E41239A3,format420
Mr. Murder,Dean Koontz,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=A528156E-4B31-4616-8B24-73F05C0A258C,format425
Surrender of a Siren,Tessa Dare,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=AE6F435F-ACCF-4772-AA68-B576AFE7DC6A,format420
Salt,Mark Kurlansky,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=55F8DC02-59B3-4C27-89D1-9313A1D71C2A,format425
The Prince and Betty,P. G. Wodehouse,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=9EC186A2-69E7-4CBA-90A2-CABF8919D221,format420
Beauty and the Spy,Julie Anne Long,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=7116DAB0-F79B-406F-8C7C-66DA38C07668,format420
Legacy of the Dead,Charles Todd,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=7DDB85D7-F0B2-4070-943A-48EA79719E98,format420
There Goes the Bride,Lori Wilde,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=5B1B7181-1FBF-464F-B5E1-7035E5EFF951,format420
In the Garden Trilogy,Nora Roberts,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=4C5838CB-0497-4673-AC0E-E3875FE1FA7F,format610
The Tortilla Curtain,T. C. Boyle,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=749D84FB-A888-4522-8C7B-A3C5F2395046,format425
Angle of Repose,Wallace Stegner,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=437D9371-A149-4153-826A-16862FEFD3B2,format420
A Finer End,Deborah Crombie,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=409EB94B-3E3E-4A24-A1FE-5E2BDE8E3048,format420
Mystique,Amanda Quick,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=62760CF4-4886-4E27-8EFE-4FF348CBD802,format610
Butchers Hill,Laura Lippman,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=3BBC0CE8-F67E-4F6A-8E8D-1139497A049A,format425
The Thief,Megan Whalen Turner,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=3A8A7135-55D1-46A8-AD60-3E6F573BC42B,format420
Anne of Green Gables,L. M. Montgomery,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=AE046944-4AC0-41E1-83E8-43D6D69BBD2F,format425
Strength in What Remains,Tracy Kidder,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=E1AF95A3-8090-4BCD-9D04-301A3CE53AE1,format420
Dragon Tears,Dean Koontz,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=CEE64890-5ED8-43EC-B9CF-1B157697C1A5,format425
Bride of the Beast,Sue-Ellen Welfonder,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=F4C2BC8C-3F0B-47DA-9642-9FC309A5CAFF,format420
Perfect Fit,Brenda Jackson,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=1915F4E9-0370-4426-B5C7-22C8E4A9B423,format420
Floors,Patrick Carman,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=E46FD4B0-2131-4FD7-B992-AF3DD436D9E1,format425
Cold Service,Robert B. Parker,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=4DBD85D7-A512-4615-8C8E-7457916E27A2,format420
Gossamer,Lois Lowry,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=FC0F7ED0-39F2-4966-B18D-BBC91BBB93A2,format420
Tucker's Claim,Sarah McCarty,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=8DEBEE6A-9418-47C7-9DD6-D83E724AA1D7,format420
Exit Music,Ian Rankin,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=866FE621-C235-4414-AF99-9679B80FFF39,format420
Blood Money,Thomas Perry,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=08910DC0-22C1-4E6C-B971-E9722238D5E8,format420
Dandelion Fire,N. D. Wilson,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=17A89A45-B289-4926-9FB6-5CE5E07A8C35,format420
Who I Am,Peter Townshend,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=FDFB0928-CA44-4676-9F99-DC8878CDFAC0,format425
Walking into the Ocean,David Whellams,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=A6443189-ADE5-4447-8E3F-8A2D03083E9F,format420
A Year Without Autumn,Liz Kessler,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=E614FD52-9CC9-41E0-A31A-9E9A936D0A8E,format420
The Stranger's Child,Alan Hollinghurst,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=67DB20BD-9DBC-478D-8671-6691E10F7ECD,format420
Taft,Ann Patchett,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=8E580BF7-B425-4972-8145-CE5D0C2E49A6,format420
Sea Change,Robert B. Parker,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=91D69495-E0F5-4BE9-B525-BFC0ECF13B65,format420
When the Emperor Was Divine,Julie Otsuka,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=03C55CB2-2A62-4B4E-B8CC-19CD6C4E2DBB,format420
About Face,Donna Leon,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=41E1EC70-0D20-4A0A-85B4-836F8D91E1E9,format425
Forever and a Day,Delilah Marvelle,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=0B47E4BC-8469-47B9-A595-24DC615AE3DD,format420
Firefly Summer,Maeve Binchy,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=40EAD864-F3E4-4799-A0FF-DE2182B065C7,format420
The Piano Teacher,Janice Y. K. Lee,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=4F0A2430-FF8F-465C-AD5A-041BA6482C6F,format425
Where Good Ideas Come From,Steven Johnson,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=B8EF458B-DDC5-4219-B0B2-418CE089D9CC,format425
The Black Dahlia,James Ellroy,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=A58422CE-33CA-4264-9A8D-75619109EB43,format420
The Man Who Saved the Union,H.W. Brands,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=C580BEE2-EE64-4999-98DE-76B61E2159E1,format425
The Hound of Rowan,Henry H. Neff,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=1F88B1A5-23E6-4CB0-90DE-0CDEA21777DB,format420
A Nutty Nutcracker Christmas,Wilson Swain,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=8CFAF284-AF42-4068-965D-9B3F85221BA0,format420
Superfreakonomics,Steven D. Levitt,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=174B58C2-1AB6-44D2-9E19-E7B0425992EE,format425
Devil's Cub,Georgette Heyer,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=1CD7C17F-6B70-4A57-8C34-85515F09172D,format420
Full Dark House,Christopher Fowler,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=DE865602-F4D0-4170-BF16-78EF799DDF2C,format420
Right as Rain,George P. Pelecanos,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=D8167268-E5F0-442B-8561-80B122AF4593,format420
Next To Die,Marliss Melton,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=B4E5E41D-8141-4F53-A1DB-8A1EBA9F1CBA,format420
Charming the Prince,Teresa Medeiros,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=CC572FEF-3332-4CF9-B7D7-F1D5FCB53AE7,format420
Sweet Venom,Tera Lynn Childs,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=DADF99D8-C782-4E53-88A3-6898F2BA4741,format420
Doukakis's Apprentice,Sarah Morgan,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=53ED9CF8-CD9D-444C-B588-55E1CE3EC9EB,format420
The 48 Laws of Power,Robert Greene,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=56897AD3-28C6-41DD-B7C6-F82BE47E9A2D,format420
Life and Death are Wearing Me Out,Mo Yan,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=C442B449-CBB9-48E8-B099-6165B3831140,format420
Don't Let Go,Marliss Melton,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=2F452F11-0D68-4781-9D03-AECA12C12E6C,format420
Discover France,Lonely Planet,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=91D1F937-0328-46A9-AFDC-F9830E639849,format420
Hundred-Dollar Baby,Robert B. Parker,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=97D4D602-3C45-4397-A8BF-62296EE35DB3,format420
Rain Fall,Barry Eisler,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=F1B623B1-FBC1-4603-B551-BDCB914D5ADE,format420
The New Girl,Meg Cabot,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=35DCBD00-EEC6-4EA1-A7A6-95120786C85A,format425
The Ruthless Charmer,Julia London,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=ED24B747-EED4-4455-95AA-0A47799D9861,format420
The Cemetery Yew,Cynthia Riggs,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=912AA1BB-48F3-46AE-9563-F3FF0F018529,format425
The Vanishers,Heidi Julavits,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=0931846F-2D2E-4943-BC28-E9DB37F23D06,format420
License to Thrill,Lori Wilde,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=B272145D-1B57-4C86-9724-292A340494DD,format420
Ask the Parrot,Richard Stark,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=BB6CF05D-C06E-499D-9791-ECB905DBA32D,format425
Except the Dying,Maureen Jennings,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=AE887A2E-A1B7-4169-AB36-F4EB18F0B633,format420
The Garlic Ballads,Mo Yan,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=AC079F42-BC4B-4797-A16F-A82BFAB1A4D4,format610
Little Face,Sophie Hannah,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=DEB2FEA8-9962-4020-9DC2-41FF70B5D1FE,format420
The Day After Tomorrow,Allan Folsom,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=12B155DB-20CD-4473-B19C-AE86E72251CD,format420
Shadows and Lace,Teresa Medeiros,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=E7D2752D-31C5-4B96-8AE4-7036B36298EC,format420
The Fenway Foul-up,David A. Kelly,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=EF07503F-1399-4226-8F36-1B5A1E073841,format420
Black Ops,Tony Geraghty,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=971265D3-AC0D-44E0-ABD5-929E8AFECDA6,format420
Smiley's People,John le Carre,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=261BD87A-FF0C-45D4-A5BC-A2C1E52C0B79,format420
Compromised Hearts,Hannah Howell,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=84DC4924-33B1-46B3-81A4-5969FFA5AE37,format420
Runaway,Alice Munro,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=AB0F5FBD-CD7B-45A7-B3FD-C911B75A0811,format420
Expecting His Baby,Sandra Field,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=90478291-031D-431F-AC3B-6D39F0B101FF,format420
The Cellist of Sarajevo,Steven Galloway,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=0C76C6DA-A5F9-49FC-BAF9-D9D45801509D,format420
Beyond the Deepwoods,Paul Stewart,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=30EB8BC7-3389-48CC-B583-93E3A49DD035,format420
20 Retirement Decisions You Need to Make Right Now,Ray E. LeVitre CFP,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=22CE6CB8-BAA5-4CD3-A16E-6FE2052EE448,format420
10 Make-or-Break Career Moments,Casey Hawley,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=E13EB963-A67C-4A69-8DBE-0115731AB7BB,format420
Buying a Home,Nancy Conner,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=B0EFA611-341A-4FE0-BAF2-7C80A6A29AC7,format420
London,Peter Ackroyd,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=B12F14C8-EC6D-4B81-9B87-D90AC14FE1EC,format420
Benjamin Franklin,Carl Van Doren,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=0407A226-51BC-423C-970E-090AA30965BA,format425
Confessions of a Public Speaker,Scott Berkun,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=F21A4A6E-6FE8-421A-A3D5-3CE6157CEC8E,format420
Thief of Hearts,Teresa Medeiros,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=7817F089-37AC-45F8-A3F8-D535C7C1B2ED,format420
Vegan on the Cheap,Robin Robertson,http://digital.minlib.net/5BCFCE90-489E-4FC4-BB83-F9EE12D1250C/10/50/en/ContentDetails.htm?id=499044F0-8F9A-4FC7-B7BE-9732F8D6CF3B,format420
